execution_id,campaign_id,hardware_epoch,placement,replica,comparison_id,workload_id,baseline_run_id,baseline_result_id,baseline_case_id,baseline_implementation_id,baseline_mode,baseline_batch_enabled,baseline_batch_size_effective,baseline_shots_per_call,candidate_run_id,candidate_result_id,candidate_case_id,candidate_implementation_id,candidate_mode,candidate_batch_enabled,candidate_batch_size_effective,candidate_shots_per_call,statistic,baseline_rate,candidate_rate,ratio_candidate_over_baseline,symmetric_delta_percent
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,throughput,false,1,1,clifft-0.7.0,5a86bac6-4649-4c12-9bc5-a9078c6db303,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.7.0,clifft-0.7.0,throughput,false,1,1,result-sample-median,0.38880043349842514,0.39173304016324845,1.0075427042054346,0.7514364889607453
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,distillation-color-code-85q-p5e-2,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,distillation-color-code-85q-p5e-2--clifft-0.1.0,clifft-0.1.0,throughput,false,1,100000,clifft-0.7.0,5a86bac6-4649-4c12-9bc5-a9078c6db303,distillation-color-code-85q-p5e-2--clifft-0.7.0,clifft-0.7.0,throughput,false,1,100000,result-sample-median,100778.58089553252,92919.26169993695,0.9220139922019485,8.115030183386665
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,msc-d3-inject-cultivate-p1e-3,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,msc-d3-inject-cultivate-p1e-3--clifft-0.1.0,clifft-0.1.0,throughput,false,1,100000,clifft-0.7.0,5a86bac6-4649-4c12-9bc5-a9078c6db303,msc-d3-inject-cultivate-p1e-3--clifft-0.7.0,clifft-0.7.0,throughput,false,1,100000,result-sample-median,883161.3211191765,790634.2679039047,0.8952319910273947,11.055956154033797
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,msc-d5-inject-cultivate-p1e-3,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,msc-d5-inject-cultivate-p1e-3--clifft-0.1.0,clifft-0.1.0,throughput,false,1,20000,clifft-0.7.0,5a86bac6-4649-4c12-9bc5-a9078c6db303,msc-d5-inject-cultivate-p1e-3--clifft-0.7.0,clifft-0.7.0,throughput,false,1,20000,result-sample-median,80974.11081114352,77884.96820898926,0.9618502435999688,3.889160910674497
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,surface-code-d7-r7-p1e-3,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,surface-code-d7-r7-p1e-3--clifft-0.1.0,clifft-0.1.0,throughput,false,1,100000,clifft-0.7.0,5a86bac6-4649-4c12-9bc5-a9078c6db303,surface-code-d7-r7-p1e-3--clifft-0.7.0,clifft-0.7.0,throughput,false,1,100000,result-sample-median,394307.63348598353,333010.9909697987,0.8445461428827151,16.855512963675356
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,throughput,false,1,100000,clifft-0.8.0,b03273c7-e79e-4aad-bc7f-9699190c8f6f,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.8.0,clifft-0.8.0,throughput,false,1,100000,result-sample-median,1205833.2739910637,1370951.074721134,1.1369325298045259,12.815802829025365
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,throughput,false,1,100000,clifft-0.8.0,b03273c7-e79e-4aad-bc7f-9699190c8f6f,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.8.0,clifft-0.8.0,throughput,false,1,100000,result-sample-median,162199.10296402505,326974.6238703181,2.015884292176631,67.36891695824607
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,throughput,false,1,10000,clifft-0.8.0,b03273c7-e79e-4aad-bc7f-9699190c8f6f,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.8.0,clifft-0.8.0,throughput,false,1,10000,result-sample-median,9261.89247703644,14470.396798618476,1.5623585389806447,43.89382129203212
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,throughput,false,1,1,clifft-0.8.0,b03273c7-e79e-4aad-bc7f-9699190c8f6f,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.8.0,clifft-0.8.0,throughput,false,1,1,result-sample-median,0.38880043349842514,5.999986116031073,15.43204584944316,175.6573220605056
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,distillation-color-code-85q-p5e-2,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,distillation-color-code-85q-p5e-2--clifft-0.1.0,clifft-0.1.0,throughput,false,1,100000,clifft-0.8.0,b03273c7-e79e-4aad-bc7f-9699190c8f6f,distillation-color-code-85q-p5e-2--clifft-0.8.0,clifft-0.8.0,throughput,false,1,100000,result-sample-median,100778.58089553252,543351.0241669575,5.391532797333169,137.41720293340313
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,msc-d3-inject-cultivate-p1e-3,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,msc-d3-inject-cultivate-p1e-3--clifft-0.1.0,clifft-0.1.0,throughput,false,1,100000,clifft-0.8.0,b03273c7-e79e-4aad-bc7f-9699190c8f6f,msc-d3-inject-cultivate-p1e-3--clifft-0.8.0,clifft-0.8.0,throughput,false,1,100000,result-sample-median,883161.3211191765,1088205.6396564657,1.2321708544453114,20.802247640045035
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,msc-d5-inject-cultivate-p1e-3,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,msc-d5-inject-cultivate-p1e-3--clifft-0.1.0,clifft-0.1.0,throughput,false,1,20000,clifft-0.8.0,b03273c7-e79e-4aad-bc7f-9699190c8f6f,msc-d5-inject-cultivate-p1e-3--clifft-0.8.0,clifft-0.8.0,throughput,false,1,20000,result-sample-median,80974.11081114352,131728.6364796312,1.6267994197165416,47.723432174671316
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,surface-code-d7-r7-p1e-3,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,surface-code-d7-r7-p1e-3--clifft-0.1.0,clifft-0.1.0,throughput,false,1,100000,clifft-0.8.0,b03273c7-e79e-4aad-bc7f-9699190c8f6f,surface-code-d7-r7-p1e-3--clifft-0.8.0,clifft-0.8.0,throughput,false,1,100000,result-sample-median,394307.63348598353,467323.39897038805,1.1851746182007405,16.94826735203543
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,throughput,false,1,100000,clifft-0.9.0,142d3e65-b0a9-42f0-a0fa-89d1697f6781,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,result-sample-median,1205833.2739910637,1835713.011492817,1.5223605543882357,41.41838909425279
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,throughput,false,1,100000,clifft-0.9.0,142d3e65-b0a9-42f0-a0fa-89d1697f6781,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,result-sample-median,162199.10296402505,461319.2969852649,2.8441544284470135,95.94590762536181
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,throughput,false,1,10000,clifft-0.9.0,142d3e65-b0a9-42f0-a0fa-89d1697f6781,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,10000,result-sample-median,9261.89247703644,14685.433074552546,1.5855758540668674,45.295584977389986
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.1.0,clifft-0.1.0,throughput,false,1,1,clifft-0.9.0,142d3e65-b0a9-42f0-a0fa-89d1697f6781,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,1,result-sample-median,0.38880043349842514,6.56659873313338,16.88938120270892,177.6403669043941
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,distillation-color-code-85q-p5e-2,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,distillation-color-code-85q-p5e-2--clifft-0.1.0,clifft-0.1.0,throughput,false,1,100000,clifft-0.9.0,142d3e65-b0a9-42f0-a0fa-89d1697f6781,distillation-color-code-85q-p5e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,result-sample-median,100778.58089553252,577777.725658278,5.733140122871989,140.59235472595782
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,msc-d3-inject-cultivate-p1e-3,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,msc-d3-inject-cultivate-p1e-3--clifft-0.1.0,clifft-0.1.0,throughput,false,1,100000,clifft-0.9.0,142d3e65-b0a9-42f0-a0fa-89d1697f6781,msc-d3-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,result-sample-median,883161.3211191765,1198804.5400048203,1.3574015429996962,30.321651740748205
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,msc-d5-inject-cultivate-p1e-3,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,msc-d5-inject-cultivate-p1e-3--clifft-0.1.0,clifft-0.1.0,throughput,false,1,20000,clifft-0.9.0,142d3e65-b0a9-42f0-a0fa-89d1697f6781,msc-d5-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,20000,result-sample-median,80974.11081114352,184656.10331142318,2.280433850543884,78.06490902607854
clifft-history-v1-20260825-r1,clifft-history-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,release-history-vs-0.1.0,surface-code-d7-r7-p1e-3,clifft-0.1.0,423b40f8-a709-42bb-b683-16b30b2be61e,surface-code-d7-r7-p1e-3--clifft-0.1.0,clifft-0.1.0,throughput,false,1,100000,clifft-0.9.0,142d3e65-b0a9-42f0-a0fa-89d1697f6781,surface-code-d7-r7-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,result-sample-median,394307.63348598353,465086.1261162991,1.179500690880821,16.471725990440294
