execution_id,campaign_id,hardware_epoch,placement,replica,comparison_id,workload_id,baseline_run_id,baseline_result_id,baseline_case_id,baseline_implementation_id,baseline_mode,baseline_batch_enabled,baseline_batch_size_effective,baseline_shots_per_call,candidate_run_id,candidate_result_id,candidate_case_id,candidate_implementation_id,candidate_mode,candidate_batch_enabled,candidate_batch_size_effective,candidate_shots_per_call,statistic,baseline_rate,candidate_rate,ratio_candidate_over_baseline,symmetric_delta_percent
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,distillation-color-code-85q-p5e-2,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,distillation-color-code-85q-p5e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,2d3cd1ef-4874-48f8-a7eb-6be8491343d1,distillation-color-code-85q-p5e-2--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,576446.3631049081,102296.56592637424,0.17746068407019713,139.71410290940383
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,msc-d3-inject-cultivate-p1e-3,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,msc-d3-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,2d3cd1ef-4874-48f8-a7eb-6be8491343d1,msc-d3-inject-cultivate-p1e-3--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,1202875.0816715565,97783.45706081759,0.08129144792403077,169.92801595532745
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,msc-d5-inject-cultivate-p1e-3,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,msc-d5-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,20000,symft-single,2d3cd1ef-4874-48f8-a7eb-6be8491343d1,msc-d5-inject-cultivate-p1e-3--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,181655.76582973418,21900.923950729815,0.12056277900508557,156.96348968073718
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,surface-code-d7-r7-p1e-3,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,surface-code-d7-r7-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-single,2d3cd1ef-4874-48f8-a7eb-6be8491343d1,surface-code-d7-r7-p1e-3--symft-single,symft-0.1.0-9ec5790,throughput,false,1,1,result-sample-median,453949.70196647436,34311.81791810676,0.07558506541467186,171.8906229381192
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,27d7c37b-ed0d-4333-8959-faeba5e4fdd9,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,1882957.8206412587,2617431.1472370108,1.3900636108490314,32.640437608308474
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,27d7c37b-ed0d-4333-8959-faeba5e4fdd9,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,462445.79958568176,496390.0660052041,1.0734016104156077,7.080308035537256
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,distillation-color-code-85q-p5e-2,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,distillation-color-code-85q-p5e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,27d7c37b-ed0d-4333-8959-faeba5e4fdd9,distillation-color-code-85q-p5e-2--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,577581.2765384133,1794157.5826359366,3.10632919645312,102.58939776540475
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,msc-d3-inject-cultivate-p1e-3,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,msc-d3-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,27d7c37b-ed0d-4333-8959-faeba5e4fdd9,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,1190405.3537967717,2653225.2191627105,2.2288418064487923,76.11656935279348
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,surface-code-d7-r7-p1e-3,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,surface-code-d7-r7-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,27d7c37b-ed0d-4333-8959-faeba5e4fdd9,surface-code-d7-r7-p1e-3--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,484979.4937663336,3435394.853507472,7.083587858175852,150.51702201820763
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,1878088.4924253079,2641494.239402098,1.4064801792118702,33.782133983334425
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,418883.03987082094,491954.749555843,1.1744441830529988,16.04494467253446
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,distillation-color-code-85q-p5e-2,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,distillation-color-code-85q-p5e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,distillation-color-code-85q-p5e-2--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,575095.2018896675,1797424.9793172712,3.1254390115084085,103.04062212914748
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,msc-d3-inject-cultivate-p1e-3,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,msc-d3-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,1196809.3735903173,2656919.6652993043,2.2200023862854543,75.77648957539007
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,surface-code-d7-r7-p1e-3,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,surface-code-d7-r7-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,de3e76f4-e285-4162-a7ac-999d22165a68,surface-code-d7-r7-p1e-3--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,483533.1407694906,3429004.83183947,7.091561141771131,150.56578168394765
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,1881228.1545611129,2646201.4209285467,1.4066350296282382,33.7928289601147
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,461150.41971663473,500469.1661334714,1.0852623021377645,8.177609315658335
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,distillation-color-code-85q-p5e-2,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,distillation-color-code-85q-p5e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,distillation-color-code-85q-p5e-2--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,576446.3631049081,1799342.1118217732,3.121438917803197,102.94651747181362
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,msc-d3-inject-cultivate-p1e-3,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,msc-d3-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,1202875.0816715565,2661896.5294527067,2.212945109606597,75.50363098205023
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,surface-code-d7-r7-p1e-3,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,surface-code-d7-r7-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,100000,symft-batch-2048,4f9ea925-9f33-413d-b542-e679d52e85fe,surface-code-d7-r7-p1e-3--symft-batch-2048,symft-0.1.0-9ec5790,throughput,true,2048,1000000,result-sample-median,453949.70196647436,3430636.8748204894,7.557306150789924,153.2563177065862
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,10000,symft-batch-32,6b536150-5362-4066-9207-3644f29339f2,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-batch-32,symft-0.1.0-9ec5790,throughput,true,32,32,result-sample-median,14662.899110987573,30183.53673435857,2.058497197988676,69.21681659115224
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,1,symft-batch-32,6b536150-5362-4066-9207-3644f29339f2,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-batch-32,symft-0.1.0-9ec5790,throughput,true,32,32,result-sample-median,6.978629584084941,32.52273033826924,4.660331938585578,129.33276628650276
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,current-tools-vs-clifft-0.9,msc-d5-inject-cultivate-p1e-3,clifft-0.9.0,6420ed1c-51bd-48bc-aeba-9677e05cfef0,msc-d5-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,20000,symft-batch-32,6b536150-5362-4066-9207-3644f29339f2,msc-d5-inject-cultivate-p1e-3--symft-batch-32,symft-0.1.0-9ec5790,throughput,true,32,32,result-sample-median,168146.46859625395,136169.9930195997,0.8098296333928083,21.015278244802257
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,10000,symft-batch-32,dba2fdb4-9ca1-4c49-bbd0-73608901c468,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-batch-32,symft-0.1.0-9ec5790,throughput,true,32,32,result-sample-median,14568.90639341396,30183.434306974246,2.0717707624656723,69.78194958828082
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,1,symft-batch-32,dba2fdb4-9ca1-4c49-bbd0-73608901c468,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-batch-32,symft-0.1.0-9ec5790,throughput,true,32,32,result-sample-median,6.90387194763581,22.43914671553071,3.2502263781434797,105.8873658925617
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,current-tools-vs-clifft-0.9,msc-d5-inject-cultivate-p1e-3,clifft-0.9.0,532a90a9-0da3-4104-b7ba-16c2563ca346,msc-d5-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,20000,symft-batch-32,dba2fdb4-9ca1-4c49-bbd0-73608901c468,msc-d5-inject-cultivate-p1e-3--symft-batch-32,symft-0.1.0-9ec5790,throughput,true,32,32,result-sample-median,181643.6703686976,142774.21974821776,0.7860126337373429,23.962581475683653
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,10000,symft-batch-32,db3d804f-2716-4c9a-9af3-026e24a0a3e4,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-batch-32,symft-0.1.0-9ec5790,throughput,true,32,32,result-sample-median,14619.368074471999,30233.925600940333,2.0680733563124463,69.62502080433804
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-0.9.0,clifft-0.9.0,throughput,false,1,1,symft-batch-32,db3d804f-2716-4c9a-9af3-026e24a0a3e4,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-batch-32,symft-0.1.0-9ec5790,throughput,true,32,32,result-sample-median,6.962743260870903,32.74474369583354,4.702850940928966,129.85964316036603
current-tools-v1-20260824-r1,current-tools-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,current-tools-vs-clifft-0.9,msc-d5-inject-cultivate-p1e-3,clifft-0.9.0,0c38cf98-9a97-4bbc-b2d1-4800bc1c7e85,msc-d5-inject-cultivate-p1e-3--clifft-0.9.0,clifft-0.9.0,throughput,false,1,20000,symft-batch-32,db3d804f-2716-4c9a-9af3-026e24a0a3e4,msc-d5-inject-cultivate-p1e-3--symft-batch-32,symft-0.1.0-9ec5790,throughput,true,32,32,result-sample-median,181655.76582973418,135945.1446975013,0.7483668028733125,28.784943378374248
