execution_id,campaign_id,hardware_epoch,placement,replica,comparison_id,workload_id,baseline_variant_id,baseline_result_id,baseline_case_id,baseline_implementation_id,baseline_simulator_name,baseline_simulator_version,baseline_simulator_display_version,baseline_mode,baseline_batch_enabled,baseline_batch_size_effective,baseline_shots_per_call,candidate_variant_id,candidate_result_id,candidate_case_id,candidate_implementation_id,candidate_simulator_name,candidate_simulator_version,candidate_simulator_display_version,candidate_mode,candidate_batch_enabled,candidate_batch_size_effective,candidate_shots_per_call,statistic,baseline_rate,candidate_rate,ratio_candidate_over_baseline,symmetric_delta_percent
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,10000,symft-single,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,69287.16222532369,29410.87629369969,0.4244780035593714,80.80461684947895
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,1,symft-single,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,5866.532502045932,62.82319690941976,0.01070874437114435,195.76188711900093
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,distillation-color-code-85q-p5e-2,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,distillation-color-code-85q-p5e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,9a8c10ce-abfb-4278-a29f-512c0a783397,distillation-color-code-85q-p5e-2--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,694581.7257437968,101355.84464066288,0.14592356937137296,149.06341983997302
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,msc-d3-inject-cultivate-p1e-3,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,msc-d3-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,9a8c10ce-abfb-4278-a29f-512c0a783397,msc-d3-inject-cultivate-p1e-3--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,1367261.4429180352,98943.18223900172,0.07236595659995744,173.00699219158324
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,msc-d5-inject-cultivate-p1e-3,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,msc-d5-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,20000,symft-single,9a8c10ce-abfb-4278-a29f-512c0a783397,msc-d5-inject-cultivate-p1e-3--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,190372.31845790983,19237.04216445995,0.10104957653658635,163.28972693329814
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,surface-code-d7-r7-p1e-3,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,surface-code-d7-r7-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-single,9a8c10ce-abfb-4278-a29f-512c0a783397,surface-code-d7-r7-p1e-3--symft-single,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,false,1,1,result-sample-median,556071.2111374063,34472.0517425335,0.061992153256816215,176.6506172134306
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,10000,symft-batch-32,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-batch-32,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,32,32,result-sample-median,69886.92990815424,30239.226449369577,0.4326878643704928,79.19549676352958
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,1,symft-batch-32,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-batch-32,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,32,32,result-sample-median,5864.199895010865,32.95272985712298,0.005619305352322396,197.7648379173255
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,msc-d5-inject-cultivate-p1e-3,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,msc-d5-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,20000,symft-batch-32,76880460-d195-44ba-9b8f-afd8bc0eaa70,msc-d5-inject-cultivate-p1e-3--symft-batch-32,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,32,32,result-sample-median,192014.55323505276,119388.47485320918,0.62176784437303,46.6444265668855
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,10000,symft-batch-32,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-batch-32,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,32,32,result-sample-median,69926.56453210175,30186.219305932187,0.43168457520995984,79.39115006623514
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,1,symft-batch-32,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-batch-32,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,32,32,result-sample-median,5845.111829346218,32.178396325456404,0.005505180613294715,197.8099841872771
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,msc-d5-inject-cultivate-p1e-3,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,msc-d5-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,20000,symft-batch-32,c566a190-0a60-4e6c-8540-7afa2c98179e,msc-d5-inject-cultivate-p1e-3--symft-batch-32,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,32,32,result-sample-median,180043.53506159512,120269.53494714078,0.6680025189796184,39.8077913243773
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,coherent-surface-d5-r1-p1e-3-rz2e-2,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d5-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,10000,symft-batch-32,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d5-r1-p1e-3-rz2e-2--symft-batch-32,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,32,32,result-sample-median,69287.16222532369,30006.48795107532,0.4330742808241075,79.12021404080669
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,coherent-surface-d5-r5-p1e-3-rz2e-2,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d5-r5-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,1,symft-batch-32,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d5-r5-p1e-3-rz2e-2--symft-batch-32,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,32,32,result-sample-median,5866.532502045932,32.4911225127456,0.005538386176402233,197.79684743912676
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,msc-d5-inject-cultivate-p1e-3,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,msc-d5-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,20000,symft-batch-32,9a8c10ce-abfb-4278-a29f-512c0a783397,msc-d5-inject-cultivate-p1e-3--symft-batch-32,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,32,32,result-sample-median,190372.31845790983,120019.5483495034,0.6304464289856248,45.331580902574196
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,2311781.775831871,2646153.8777979147,1.1446382636378916,13.488359887093099
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,76880460-d195-44ba-9b8f-afd8bc0eaa70,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,1044777.1372737709,504308.776234916,0.4826950727031158,69.77900403402306
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,distillation-color-code-85q-p5e-2,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,distillation-color-code-85q-p5e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,76880460-d195-44ba-9b8f-afd8bc0eaa70,distillation-color-code-85q-p5e-2--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,693401.1983802267,1806826.7379582352,2.6057450465602763,89.06592262212699
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,msc-d3-inject-cultivate-p1e-3,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,msc-d3-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,76880460-d195-44ba-9b8f-afd8bc0eaa70,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,1369183.761283452,2659335.1801683353,1.9422777682343495,64.05090494224868
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,1,1,alternatives-vs-current,surface-code-d7-r7-p1e-3,clifft-current,76880460-d195-44ba-9b8f-afd8bc0eaa70,surface-code-d7-r7-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,76880460-d195-44ba-9b8f-afd8bc0eaa70,surface-code-d7-r7-p1e-3--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,559287.0914537592,3423445.2951808334,6.121087626539432,143.82880523626073
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,2195705.47478477,2636205.3657744676,1.200618842576269,18.232947814025263
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,c566a190-0a60-4e6c-8540-7afa2c98179e,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,1039336.8785085364,498802.0043312069,0.47992331903684116,70.28427409355689
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,distillation-color-code-85q-p5e-2,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,distillation-color-code-85q-p5e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,c566a190-0a60-4e6c-8540-7afa2c98179e,distillation-color-code-85q-p5e-2--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,694186.9546660172,1807480.6913086604,2.603737623070523,89.00412798110852
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,msc-d3-inject-cultivate-p1e-3,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,msc-d3-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,c566a190-0a60-4e6c-8540-7afa2c98179e,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,1366904.9502004026,2652320.3316822993,1.9403838806007991,63.96334076002712
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,2,1,alternatives-vs-current,surface-code-d7-r7-p1e-3,clifft-current,c566a190-0a60-4e6c-8540-7afa2c98179e,surface-code-d7-r7-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,c566a190-0a60-4e6c-8540-7afa2c98179e,surface-code-d7-r7-p1e-3--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,557378.7958971112,3429204.6681882394,6.152377330158161,144.07453892101148
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,coherent-surface-d3-r1-p1e-3-rz2e-2,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d3-r1-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d3-r1-p1e-3-rz2e-2--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,2270225.3471581927,2636250.976995897,1.161228765371634,14.920101745352238
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,coherent-surface-d3-r3-p1e-3-rz2e-2,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d3-r3-p1e-3-rz2e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,9a8c10ce-abfb-4278-a29f-512c0a783397,coherent-surface-d3-r3-p1e-3-rz2e-2--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,1044227.9301860016,499824.8293077183,0.4786549132225258,70.51612680084686
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,distillation-color-code-85q-p5e-2,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,distillation-color-code-85q-p5e-2--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,9a8c10ce-abfb-4278-a29f-512c0a783397,distillation-color-code-85q-p5e-2--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,694581.7257437968,1802976.2060439782,2.5957725912141596,88.75825991405793
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,msc-d3-inject-cultivate-p1e-3,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,msc-d3-inject-cultivate-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,9a8c10ce-abfb-4278-a29f-512c0a783397,msc-d3-inject-cultivate-p1e-3--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,1367261.4429180352,2655972.740271459,1.9425492864064327,64.06344938796347
release-v1-20260902,release-v1,aws-m7a-xlarge-ubuntu2404-v1,3,1,alternatives-vs-current,surface-code-d7-r7-p1e-3,clifft-current,9a8c10ce-abfb-4278-a29f-512c0a783397,surface-code-d7-r7-p1e-3--clifft-current,clifft-0.10.0rc1,Clifft,0.10.0rc1,0.10.0,throughput,false,1,100000,symft-batch-2048,9a8c10ce-abfb-4278-a29f-512c0a783397,surface-code-d7-r7-p1e-3--symft-batch-2048,symft-0.1.0-9ec5790,SymFT,0.1.0,0.1.0,throughput,true,2048,1000000,result-sample-median,556071.2111374063,3415767.6908257697,6.14268033016679,143.9986137541928
